"","codigo_emenda","numero_emenda","data_apresentacao","colegiado_apresentacao","descricao_turno","descricao_tipo_emenda","codigo_parlamentar","nome_parlamentar.x","nome_completo_parlamentar","sexo_parlamentar","forma_tratamento","url_foto_parlamentar","url_pagina_parlamentar","email_parlamentar","sigla_partido_parlamentar.x","uf_parlamentar","nome_parlamentar.y","sigla_partido_parlamentar.y","sigla_partido_parlamentar"
"2660","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5718","Eliziane Gama","Eliziane Pereira Gama Melo","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5718","sen.elizianegama@senado.leg.br","CIDADANIA","MA","Eliziane Gama","CIDADANIA","CIDADANIA"
"2661","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5531","Elmano Férrer","Elmano Férrer de Almeida","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5531.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5531","sen.elmanoferrer@senado.leg.br","PODEMOS","PI","Elmano Férrer","PODEMOS","PODEMOS"
"2662","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5953","Fabiano Contarato","Fabiano Contarato","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5953","sen.fabianocontarato@senado.leg.br","REDE","ES","Fabiano Contarato","REDE","REDE"
"2663","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5008","Humberto Costa","Humberto Sérgio Costa Lima","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008","sen.humbertocosta@senado.leg.br","PT","PE","Humberto Costa","PT","PT"
"2664","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","4770","Izalci Lucas","Izalci Lucas Ferreira","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4770","sen.izalcilucas@senado.leg.br","PSDB","DF","Izalci Lucas","PSDB","PSDB"
"2665","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","4531","Jayme Campos","Jayme Veríssimo de Campos","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531","Sen.JaymeCampos@senado.leg.br","DEM","MT","Jayme Campos","DEM","DEM"
"2666","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5627","Jean Paul Prates","Jean Paul Terra Prates","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5627","sen.jeanpaulprates@senado.leg.br","PT","RN","Jean Paul Prates","PT","PT"
"2667","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5895","Jorge Kajuru","Jorge Kajuru Reis da Costa Nasser","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895","sen.jorgekajuru@senado.leg.br","PATRIOTA","GO","Jorge Kajuru","CIDADANIA","PATRIOTA"
"2668","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","1249","Kátia Abreu","Kátia Regina de Abreu","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/1249","sen.katiaabreu@senado.leg.br","PDT","TO","Kátia Abreu","PDT","PDT"
"2669","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5926","Lucas Barreto","Luiz Cantuária Barreto","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926","sen.lucasbarreto@senado.leg.br","PSD","AP","Lucas Barreto","PSD","PSD"
"2670","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","1186","Luis Carlos Heinze","Luis Carlos Heinze","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186","sen.luiscarlosheinze@senado.leg.br","PP","RS","Luis Carlos Heinze","PP","PP"
"2671","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","742","Marcelo Castro","Marcelo Costa e Castro","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/742","sen.marcelocastro@senado.leg.br","MDB","PI","Marcelo Castro","MDB","MDB"
"2672","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5523","Otto Alencar","Otto Roberto Mendonça de Alencar","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523","sen.ottoalencar@senado.leg.br","PSD","BA","Otto Alencar","PSD","PSD"
"2673","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","825","Paulo Paim","Paulo Renato Paim","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/825","sen.paulopaim@senado.leg.br","PT","RS","Paulo Paim","PT","PT"
"2674","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"2675","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5502","Plínio Valério","Francisco Plínio Valério Tomaz","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502","sen.pliniovalerio@senado.leg.br","PSDB","AM","Plínio Valério","PSDB","PSDB"
"2676","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5012","Randolfe Rodrigues","Randolph Frederich Rodrigues Alves","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012","sen.randolferodrigues@senado.leg.br","REDE","AP","Randolfe Rodrigues","REDE","REDE"
"2677","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5236","Reguffe","José Antônio Machado Reguffe","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5236.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5236","reguffe@senador.leg.br",NA,"DF","Reguffe","PODEMOS","PODEMOS"
"2678","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5352","Rogério Carvalho","Rogério Carvalho Santos","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5352","sen.rogeriocarvalho@senado.leg.br","PT","SE","Rogério Carvalho","PT","PT"
"2679","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5959","Styvenson Valentim","Eann Styvenson Valentim Mendes","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5959","sen.styvensonvalentim@senado.leg.br","PODEMOS","RN","Styvenson Valentim","PODEMOS","PODEMOS"
"2680","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5411","Weverton","Weverton Rocha Marques de Sousa","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5411","sen.wevertonrocha@senado.leg.br","PDT","MA","Weverton","PDT","PDT"
"2681","8008494","00572","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5783","Zenaide Maia","Zenaide Maia Calado Pereira dos Santos","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5783","sen.zenaidemaia@senado.leg.br","PROS","RN","Zenaide Maia","PROS","PROS"
"2682","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"2683","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","4981","Acir Gurgacz","Acir Marcos Gurgacz","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4981.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4981","sen.acirgurgacz@senado.leg.br","PDT","RO","Acir Gurgacz","PDT","PDT"
"2684","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5982","Alessandro Vieira","Alessandro Vieira","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5982","sen.alessandrovieira@senado.leg.br","CIDADANIA","SE","Alessandro Vieira","CIDADANIA","CIDADANIA"
"2685","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5967","Angelo Coronel","Angelo Mario Coronel de Azevedo Martins","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5967","sen.angelocoronel@senado.leg.br","PSD","BA","Angelo Coronel","PSD","PSD"
"2686","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","475","Confúcio Moura","Confúcio Aires Moura","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/475","sen.confuciomoura@senado.leg.br","MDB","RO","Confúcio Moura","MDB","MDB"
"2687","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5718","Eliziane Gama","Eliziane Pereira Gama Melo","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5718","sen.elizianegama@senado.leg.br","CIDADANIA","MA","Eliziane Gama","CIDADANIA","CIDADANIA"
"2688","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5531","Elmano Férrer","Elmano Férrer de Almeida","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5531.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5531","sen.elmanoferrer@senado.leg.br","PODEMOS","PI","Elmano Férrer","PODEMOS","PODEMOS"
"2689","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5953","Fabiano Contarato","Fabiano Contarato","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5953","sen.fabianocontarato@senado.leg.br","REDE","ES","Fabiano Contarato","REDE","REDE"
"2690","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5008","Humberto Costa","Humberto Sérgio Costa Lima","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008","sen.humbertocosta@senado.leg.br","PT","PE","Humberto Costa","PT","PT"
"2691","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","4770","Izalci Lucas","Izalci Lucas Ferreira","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4770","sen.izalcilucas@senado.leg.br","PSDB","DF","Izalci Lucas","PSDB","PSDB"
"2692","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","4531","Jayme Campos","Jayme Veríssimo de Campos","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531","Sen.JaymeCampos@senado.leg.br","DEM","MT","Jayme Campos","DEM","DEM"
"2693","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5627","Jean Paul Prates","Jean Paul Terra Prates","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5627","sen.jeanpaulprates@senado.leg.br","PT","RN","Jean Paul Prates","PT","PT"
"2694","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5895","Jorge Kajuru","Jorge Kajuru Reis da Costa Nasser","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895","sen.jorgekajuru@senado.leg.br","PATRIOTA","GO","Jorge Kajuru","CIDADANIA","PATRIOTA"
"2695","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","1249","Kátia Abreu","Kátia Regina de Abreu","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/1249","sen.katiaabreu@senado.leg.br","PDT","TO","Kátia Abreu","PDT","PDT"
"2696","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5926","Lucas Barreto","Luiz Cantuária Barreto","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926","sen.lucasbarreto@senado.leg.br","PSD","AP","Lucas Barreto","PSD","PSD"
"2697","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","1186","Luis Carlos Heinze","Luis Carlos Heinze","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186","sen.luiscarlosheinze@senado.leg.br","PP","RS","Luis Carlos Heinze","PP","PP"
"2698","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","742","Marcelo Castro","Marcelo Costa e Castro","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/742","sen.marcelocastro@senado.leg.br","MDB","PI","Marcelo Castro","MDB","MDB"
"2699","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5523","Otto Alencar","Otto Roberto Mendonça de Alencar","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523","sen.ottoalencar@senado.leg.br","PSD","BA","Otto Alencar","PSD","PSD"
"2700","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","825","Paulo Paim","Paulo Renato Paim","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/825","sen.paulopaim@senado.leg.br","PT","RS","Paulo Paim","PT","PT"
"2701","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"2702","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5502","Plínio Valério","Francisco Plínio Valério Tomaz","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502","sen.pliniovalerio@senado.leg.br","PSDB","AM","Plínio Valério","PSDB","PSDB"
"2703","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5012","Randolfe Rodrigues","Randolph Frederich Rodrigues Alves","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012","sen.randolferodrigues@senado.leg.br","REDE","AP","Randolfe Rodrigues","REDE","REDE"
"2704","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5236","Reguffe","José Antônio Machado Reguffe","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5236.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5236","reguffe@senador.leg.br",NA,"DF","Reguffe","PODEMOS","PODEMOS"
"2705","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5352","Rogério Carvalho","Rogério Carvalho Santos","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5352","sen.rogeriocarvalho@senado.leg.br","PT","SE","Rogério Carvalho","PT","PT"
"2706","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5959","Styvenson Valentim","Eann Styvenson Valentim Mendes","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5959","sen.styvensonvalentim@senado.leg.br","PODEMOS","RN","Styvenson Valentim","PODEMOS","PODEMOS"
"2707","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5411","Weverton","Weverton Rocha Marques de Sousa","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5411","sen.wevertonrocha@senado.leg.br","PDT","MA","Weverton","PDT","PDT"
"2708","8008497","00573","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5783","Zenaide Maia","Zenaide Maia Calado Pereira dos Santos","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5783","sen.zenaidemaia@senado.leg.br","PROS","RN","Zenaide Maia","PROS","PROS"
"2709","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"2710","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","4981","Acir Gurgacz","Acir Marcos Gurgacz","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4981.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4981","sen.acirgurgacz@senado.leg.br","PDT","RO","Acir Gurgacz","PDT","PDT"
"2711","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5982","Alessandro Vieira","Alessandro Vieira","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5982","sen.alessandrovieira@senado.leg.br","CIDADANIA","SE","Alessandro Vieira","CIDADANIA","CIDADANIA"
"2712","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5967","Angelo Coronel","Angelo Mario Coronel de Azevedo Martins","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5967","sen.angelocoronel@senado.leg.br","PSD","BA","Angelo Coronel","PSD","PSD"
"2713","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","475","Confúcio Moura","Confúcio Aires Moura","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/475","sen.confuciomoura@senado.leg.br","MDB","RO","Confúcio Moura","MDB","MDB"
"2714","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5718","Eliziane Gama","Eliziane Pereira Gama Melo","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5718","sen.elizianegama@senado.leg.br","CIDADANIA","MA","Eliziane Gama","CIDADANIA","CIDADANIA"
"2715","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5531","Elmano Férrer","Elmano Férrer de Almeida","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5531.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5531","sen.elmanoferrer@senado.leg.br","PODEMOS","PI","Elmano Férrer","PODEMOS","PODEMOS"
"2716","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5953","Fabiano Contarato","Fabiano Contarato","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5953","sen.fabianocontarato@senado.leg.br","REDE","ES","Fabiano Contarato","REDE","REDE"
"2717","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5008","Humberto Costa","Humberto Sérgio Costa Lima","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008","sen.humbertocosta@senado.leg.br","PT","PE","Humberto Costa","PT","PT"
"2718","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","4770","Izalci Lucas","Izalci Lucas Ferreira","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4770","sen.izalcilucas@senado.leg.br","PSDB","DF","Izalci Lucas","PSDB","PSDB"
"2719","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","4531","Jayme Campos","Jayme Veríssimo de Campos","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531","Sen.JaymeCampos@senado.leg.br","DEM","MT","Jayme Campos","DEM","DEM"
"2720","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5627","Jean Paul Prates","Jean Paul Terra Prates","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5627","sen.jeanpaulprates@senado.leg.br","PT","RN","Jean Paul Prates","PT","PT"
"2721","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5895","Jorge Kajuru","Jorge Kajuru Reis da Costa Nasser","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895","sen.jorgekajuru@senado.leg.br","PATRIOTA","GO","Jorge Kajuru","CIDADANIA","PATRIOTA"
"2722","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","1249","Kátia Abreu","Kátia Regina de Abreu","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/1249","sen.katiaabreu@senado.leg.br","PDT","TO","Kátia Abreu","PDT","PDT"
"2723","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5926","Lucas Barreto","Luiz Cantuária Barreto","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5926","sen.lucasbarreto@senado.leg.br","PSD","AP","Lucas Barreto","PSD","PSD"
"2724","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","1186","Luis Carlos Heinze","Luis Carlos Heinze","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186","sen.luiscarlosheinze@senado.leg.br","PP","RS","Luis Carlos Heinze","PP","PP"
"2725","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","742","Marcelo Castro","Marcelo Costa e Castro","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/742","sen.marcelocastro@senado.leg.br","MDB","PI","Marcelo Castro","MDB","MDB"
"2726","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5523","Otto Alencar","Otto Roberto Mendonça de Alencar","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523","sen.ottoalencar@senado.leg.br","PSD","BA","Otto Alencar","PSD","PSD"
"2727","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","825","Paulo Paim","Paulo Renato Paim","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/825","sen.paulopaim@senado.leg.br","PT","RS","Paulo Paim","PT","PT"
"2728","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"2729","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5502","Plínio Valério","Francisco Plínio Valério Tomaz","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502","sen.pliniovalerio@senado.leg.br","PSDB","AM","Plínio Valério","PSDB","PSDB"
"2730","8008504","00574","2019-09-13","PLEN","PRIMEIRO","EMENDA_PARCIAL","5012","Randolfe Rodrigues","Randolph Frederich Rodrigues Alves","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012","sen.randolferodrigues@senado.leg.br","REDE","AP","Randolfe Rodrigues","REDE","REDE"
